index,Country,NDC Section,NDC Sub-Section,NDC Targets,NDC Target Text,index,NCS Action Category,Mitigation and/or adaptation,Ecosystem Type(s),NCS Actions and related keywords,generated_sample,count,0.057704502,,,,
47,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Description 7,"The targets above are presented with partial conditionality considerations. BEL plans to invest BZD$ 250
million (USD$ 125M) in the energy sector, to support the renewable energy share target of 75% by 2030.
Technical assistance and financing will be required to 1) scale up and replicate existing bagasse-based biomass
power projects, 2) explore feasibility of onshore wind and storage technologies20 and 3) increased renewable
energy generation capacity beyond projects currently planned.",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Description 7
48,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Target 3.c,Avoid 117 KtCO2e/year from the transport sector by 2030 through a 15% reduction in conventional transportation fuel use by 2030 and achieve 15% efficiency per passenger- and tonne-kilometre through appropriate policies and investments,8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Target 3.c
49,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Action 3.c.1,Improve efficiency in the public transit system through the deployment of 77 hybrid and electric buses by 2030 (17 by 2025),8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Action 3.c.1
50,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Action 3.c.2,"Implement a policy framework to promote more efficient vehicles and alternative fuels/blends through incorporation of fuel economy labels; emissions testing; fuel economy standards, limitations and emissions-based taxes/feebates for imported vehicles by 2025",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Action 3.c.2
51,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Action 3.c.3,"Facilitate adoption of electric vehicles in the passenger fleet by conducting a feasibility study for EV penetration, including assessment of potential incentives, and investing in EV charging infrastructure",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Action 3.c.3
52,Belize,Mitigation Targets and Actions (6),Energy (6.2.3),Description 8,"These targets above are presented with partial conditionality considerations including: 1) financing through
the NAMA facility for the purchase and deployment of efficient buses and 2) provision of technical assistance
to develop an efficient light duty vehicle policy regime.",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Energy (6.2.3) Description 8
53,Belize,Mitigation Targets and Actions (6),Waste management (6.2.4),Target 4,"Improve waste management processes to avoid emissions of up to 18 KtCO2e per year by 2030, in line with the national waste management strategy",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Waste management (6.2.4) Target 4
54,Belize,Mitigation Targets and Actions (6),Waste management (6.2.4),Action 4.1,Close all municipal dumps by 2025 and implement rural waste management system  including rural collection  and  drop  off services by 2030,8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ","Yes. ""Close all municipal dumps by 2025 and implement rural waste management system including rural collection and drop off services by 2030""",1,,,,Y,Mitigation Targets and Actions (6) Waste management (6.2.4) Action 4.1
55,Belize,Mitigation Targets and Actions (6),Waste management (6.2.4),Action 4.2,End the open burning of waste by 2025 by extending regular municipal   services    to    all households    and    commercial premises,8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Waste management (6.2.4) Action 4.2
56,Belize,Mitigation Targets and Actions (6),Waste management (6.2.4),Action 4.3,Develop  a  legal  and  policy  framework  for  the  sustainable management of solid waste in Belize,8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Waste management (6.2.4) Action 4.3
57,Belize,Mitigation Targets and Actions (6),Waste management (6.2.4),Description 9,"These actions are presented as unconditional, as they are aligned with the activities in the ongoing and funded
Solid Waste Management Project II.",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Waste management (6.2.4) Description 9
58,Belize,Mitigation Targets and Actions (6),Costs of mitigation actions (6.2.5),Description 9,"The mitigation targets and actions included above are estimated to cost close to USD$ 1.39 billion between
2021 and 2030. Recognizing funding that is already committed, the funding gap to deliver these actions is
estimated at USD$ 1.24 billion. Considering recoverable costs in the renewable energy and waste sector, this
gap could fall to USD$ 607 million.",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Mitigation Targets and Actions (6) Costs of mitigation actions (6.2.5) Description 9
59,Belize,Adaptation Targets and Actions (7),Context (7.1),k,"“The adverse effects of Climate Variability and Climate Change, particularly on crop production and food
security, natural ecosystems, marine and coastal areas, water resources and human health, as well as on
housing and infrastructure are particularly obvious around us. These impacts pose major impediments to
efforts being implemented by the Government of Belize to promote sustainable economic and social
development and poverty reduction, which are the first and overriding priorities of the national government.
Ocean acidification due to rising carbon dioxide levels will create serious risks to marine ecosystems and species,
including our coral reef systems.”
- (2015-2020) National Climate Change Policy, Strategy and Action Plan
Climate change is already having significant impacts on Belize’s territory, population and key economic sectors.
Agricultural yields are sensitive to changes in precipitation, temperature and extreme weather. Tourism, which
accounts for the most income of any sector is impacted by seal level rise, coral bleaching and impacts on
biodiversity. Critical support systems including water resources, health and energy are likewise impacted by
the increasingly variable climate in the region. Belize also hosts globally significant ecological resources
including rainforest, mangrove forests, wetlands and coral reefs which are under threat from a warming world.",8,Protect,mitigation,"Freshwater, wetlands","Protection of freshwater and wetlands: wetland protection, wetland conservation, Ramsar,  peatland protection and rewetting,  Avoided peat impacts, Protect freshwater ecosystem, catchment protection, river protection, ",No.,0,,,,N,Adaptation Targets and Actions (7) Context (7.1) k
