index,Country,Target Text,Target Name,Document,Doc,Convention,Source,Target Textt,index,Theme,Text,Textt,generated_sample
31,Namibia,"200,000 electric vehicles (EVs) by 2030.",Transport and Infrastructure Decarbonisation 1,LT-LEDS,LT-LEDS,Climate,,"200,000 electric vehicles (EVs) by 2030.",13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
32,Namibia,"Electrification of buses, taxis, and light rail.",Transport and Infrastructure Decarbonisation 2,LT-LEDS,LT-LEDS,Climate,,"Electrification of buses, taxis, and light rail.",13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
33,Namibia,Green fuels and biofuels integration.,Transport and Infrastructure Decarbonisation 3,LT-LEDS,LT-LEDS,Climate,,Green fuels and biofuels integration.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
34,Namibia,Sustainable urban planning for climate resilience.,Transport and Infrastructure Decarbonisation 4,LT-LEDS,LT-LEDS,Climate,,Sustainable urban planning for climate resilience.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
35,Namibia,Carbon Capture & Storage (CCS) for cement industry.,Industrial Transformation 1,LT-LEDS,LT-LEDS,Climate,,Carbon Capture & Storage (Carbon Capture and Storage) for cement industry.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
36,Namibia,Green hydrogen-based steel and ammonia production.,Industrial Transformation 2,LT-LEDS,LT-LEDS,Climate,,Green hydrogen-based steel and ammonia production.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
37,Namibia,Circular economy approaches: waste-to-energy and recycling.,Industrial Transformation 3,LT-LEDS,LT-LEDS,Climate,,Circular economy approaches: waste-to-energy and recycling.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
38,Namibia,Industrial modernization with low-carbon technology.,Industrial Transformation 4,LT-LEDS,LT-LEDS,Climate,,Industrial modernization with low-carbon technology.,13,Species conservation and ecosystems ,"This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.","Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation across deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, woodlands, sub-tropical, wetlands, and other biomes.",0
0,Namibia,"By 2020, at least 75% of surveyed key target groups know the meaning of MET biodiversity and can identify important reasons for biodiversity conservation",Target  1,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2020, at least 75% of surveyed key target groups know the meaning of Ministry of Environment and Tourism biodiversity and can identify important reasons for biodiversity conservation",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
1,Namibia,"By 2018, biodiversity values and prioritized ecosystem services are quantified, MET monitored and mainstreamed to support national and sectoral policy-making, planning, budgeting and decision-making frameworks",Target  2,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2018, biodiversity values and prioritized ecosystem services are quantified, Ministry of Environment and Tourism monitored and mainstreamed to support national and sectoral policy-making, planning, budgeting and decision-making frameworks",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
2,Namibia,"By 2018, selected incentives for biodiversity conservation and sustainable use MET and MoF are in place and applied, and the most harmful subsidies are identified and their phase out is initiated",Target 3,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2018, selected incentives for biodiversity conservation and sustainable use Ministry of Environment and Tourism and Ministry of Finance are in place and applied, and the most harmful subsidies are identified and their phase out is initiated",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU) - The target text addresses biodiversity conservation, which is closely related to sustainable land management practices, including those mentioned in the AFOLU theme such as reforestation and sustainable forest management."
3,Namibia,"By 2022, the rate of loss and degradation of natural habitats outside protected MLR / MET areas serving as ecological corridors or containing key biodiversity areas or providing important ecosystem services is minimized through integrated land use planning ",Target 4,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, the rate of loss and degradation of natural habitats outside protected Ministry of Lands and Resettlement / Ministry of Environment and Tourism areas serving as ecological corridors or containing key biodiversity areas or providing important ecosystem services is minimized through integrated land use planning ",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Integrated land use planning and minimizing loss and degradation of natural habitats are essential components of sustainable land management, which aligns with the overarching topic of Agriculture, Forestry, and Other Land Use (AFOLU)."
4,Namibia,"By 2022, all living marine and aquatic resources are managed sustainably and MFMR guided by the ecosystem approach    ",Target 5,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, all living marine and aquatic resources are managed sustainably and Ministry of Fisheries and Marine Resources guided by the ecosystem approach    ",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
5,Namibia,"By 2022, principles of sound rangeland and sustainable forest management, and MAWF good environmental practices in agriculture are applied on at least 50 per cent of all relevant areas",Target 6,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, principles of sound rangeland and sustainable forest management, and Ministry of Agriculture, Water and Forestry good environmental practices in agriculture are applied on at least 50 per cent of all relevant areas",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
6,Namibia,"By 2022, pollution, including from excess nutrients, has been brought to levels MET / MAWF that are not detrimental to biodiversity and ecosystem health and functioning",Target 7,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, pollution, including from excess nutrients, has been brought to levels Ministry of Environment and Tourism / Ministry of Agriculture, Water and Forestry that are not detrimental to biodiversity and ecosystem health and functioning",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",1 - Biodiversity and ecosystem health and functioning
7,Namibia,"By 2015, national review of invasive alien species in Namibia from 2004 is MET updated (including identification of pathways), and by 2018, priority measures are in place to control and manage their impact",Target 8,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2015, national review of invasive alien species in the country from 2004 is Ministry of Environment and Tourism updated (including identification of pathways), and by 2018, priority measures are in place to control and manage their impact",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
8,Namibia,"By 2016, ecosystems most vulnerable to climate change and their anthropogenic MET / MAWF pressures are identified, and by 2018, appropriate adaptation measures are developed and implemented in priority areas",Target 9,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2016, ecosystems most vulnerable to climate change and their anthropogenic Ministry of Environment and Tourism / Ministry of Agriculture, Water and Forestry pressures are identified, and by 2018, appropriate adaptation measures are developed and implemented in priority areas",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
9,Namibia,"By 2018, existing terrestrial protected areas (national parks) are conserved, MET / MFMR effectively and equitably managed, within an ecologically representative and well-connected system, and by 2020, coastal and marine areas, of particular importance to biodiversity and ecosystem services, are identified and measures for their protection initiated",Target 10,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2018, existing terrestrial protected areas (national parks) are conserved, Ministry of Environment and Tourism / Ministry of Fisheries and Marine Resources effectively and equitably managed, within an ecologically representative and well-connected system, and by 2020, coastal and marine areas, of particular importance to biodiversity and ecosystem services, are identified and measures for their protection initiated",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU) - The target text addresses the conservation and management of terrestrial protected areas, which relates to sustainable land management and the enhancement of ecosystem services, thereby indirectly supporting the overarching topic of AFOLU."
10,Namibia,"By 2016, threatened and vulnerable species lists are updated and measures MET implemented by 2019 to improve their conservation status",Target 11,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2016, threatened and vulnerable species lists are updated and measures Ministry of Environment and Tourism implemented by 2019 to improve their conservation status",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
11,Namibia,"By 2020, genetic diversity of cultivated plants and farmed animals is maintained MAWF and enhanced",Target 12 ,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2020, genetic diversity of cultivated plants and farmed animals is maintained Ministry of Agriculture, Water and Forestry and enhanced",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
12,Namibia,"By 2022, ecosystems that provide essential services and contribute to health, MAWF / livelihoods and well-being are safeguarded, and restoration programmes have MME / been initiated for degraded ecosystems covering at least 15 per cent of the MET priority areas ",Target 13,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, ecosystems that provide essential services and contribute to health, Ministry of Agriculture, Water and Forestry / livelihoods and well-being are safeguarded, and restoration programmes have Ministry of Mines and Energy / been initiated for degraded ecosystems covering at least 15 per cent of the Ministry of Environment and Tourism priority areas ",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU) - The target text mentions restoration programmes for degraded ecosystems, which aligns with the sub-topic of forest restoration and sustainable land management within the AFOLU framework."
13,Namibia,"By 2015, national legislation giving effect to the Nagoya Protocol is in force and MET by 2018 fully operational to ensure that benefits are fair and equitably shared from the conservation and sustainable use of biodiversity",Target 14,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2015, national legislation giving effect to the Access and Benefit Sharing is in force and Ministry of Environment and Tourism by 2018 fully operational to ensure that benefits are fair and equitably shared from the conservation and sustainable use of biodiversity",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
14,Namibia,"By 2020, traditional knowledge and the innovations and practices of indigenous MRLGHRD and local communities relevant to the conservation and sustainable use of biodiversity are recognised, respected and promoted ",Target 15,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2020, traditional knowledge and the innovations and practices of indigenous Ministry of Regional and Local Government, Housing and Rural Development and local communities relevant to the conservation and sustainable use of biodiversity are recognised, respected and promoted ",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - The essential overarching topic covered is the sustainable use of biodiversity, which relates to land management and agroforestry practices within the AFOLU framework."
15,Namibia,"By 2022, knowledge, science base and technologies relating to biodiversity and MET / ecosystem management are improved and made relevant to political MYNSSC / decision-makers",Target 16,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, knowledge, science base and technologies relating to biodiversity and Ministry of Environment and Tourism / ecosystem management are improved and made relevant to political Ministry of Youth, National Service, Sport and Culture / decision-makers",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
16,Namibia,"By 2022, mobilization of financial resources from all sources has been MET / increased compared to the period 2008-2012 to allow for the effective NPC / implementation of this strategy and action plan",Target 17,NBSAP 2,NBSAP,Nature,https://www.cbd.int/doc/world/na/na-nbsap-v2-en.pdf,"By 2022, mobilization of financial resources from all sources has been Ministry of Environment and Tourism / increased compared to the period 2008-2012 to allow for the effective National Planning Commissino / implementation of this strategy and action plan",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
17,Namibia, Sustainable land management,Measure 1,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf, Sustainable land management,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",1 - Sustainable land management
18,Namibia,Management of State Protected Areas,Measure 2,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf,Management of State Protected Areas,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
19,Namibia, Environmental Management,Measure 3,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf, Environmental Management,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
20,Namibia, Fire management plans,Measure 4,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf, Fire management plans,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
21,Namibia,Green spaces and urban corridors,Measure 5,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf,Green spaces and urban corridors,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
22,Namibia," Adaptive management of fragile natural habitats (Karoo, Wetlands and Desert)",Measure 6,NDC,NDC,Climate,https://unfccc.int/sites/default/files/NDC/2024-01/FINAL%20UPDATED%20NAMIBIA%20NDC%202023.pdf," Adaptive management of fragile natural habitats (Karoo, Wetlands and Desert)",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","1 - Agriculture, Forestry, and Other Land Use (AFOLU)"
23,Namibia,"Expansion of solar and wind capacity to over 3,200 MW by 2050.",Energy Sector Transformation 1,LT-LEDS,LT-LEDS,Climate,,"Expansion of solar and wind capacity to over 3,200 MW by 2050.",14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
24,Namibia,Large-scale green hydrogen hubs in Lüderitz and Tsau //Khaeb.,Energy Sector Transformation 2,LT-LEDS,LT-LEDS,Climate,,Large-scale green hydrogen hubs in Lüderitz and Tsau //Khaeb.,14,"Agriculture, Forestry, and Other Land Use (AFOLU)","This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.","Agriculture, Forestry, and Other Land Use (AFOLU) This includes reforestation, afforestation and forest restoration, sustainable forest management, enhancement of forest carbon stocks, reduce deforestation, REDD+, land management, agroforestry, and improved soil carbon sequestration.",0
