index,Country,Target Text,Target Name,Document,Source,Convention,Tipo de Meta,Sector,Doc,Type,Target Textt,index,Themes,Texts,Area,Textt,generated_sample
4,Panama,"Al 2027, Panamá logrará generar 21.000 nuevos empleos desarrollados en paridad por medio de la implementación de la Transición Energética.",Meta 1.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2027, the country will achieve the creation of 21,000 new jobs developed in parity through the implementation of the Energy Transition.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
5,Panama,"Al 2030, se alcanzará el acceso universal. 1. Al 2024, Panamá contará con un Plan de Electrificación Rural. 2. Al 2027, se habrá provisto de electricidad con energías renovables y energéticos limpios para cocinar al 60% de los hogares pendientes que no cuentan con estos servicios con respecto al 2023.",Meta 1.6,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, universal access will be achieved. 1. By 2024, the country will have a Rural Electrification Plan. 2. By 2027, 60% of the remaining households that do not have these services will be provided with electricity from renewable energy and clean cooking fuels compared to 2023.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
6,Panama,"Al 2030, el 10 % - 20 % del total de la flota de vehículos privados serán eléctricos. 1. Al 2027, del 7% - 18% vehículos privados del total de la flota de vehículos privados son eléctricos.",Meta 1.7,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,GEI,Energía,CDN,Metas de las CDN,"By 2030, 10% - 20% of the total private vehicle fleet will be electric. 1. By 2027, 7% - 18% of private vehicles in the total private vehicle fleet will be electric.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
7,Panama,"Al 2030, el 25 % - 40 % de las ventas de vehículos privados serán de vehículos eléctricos. 1. Al 2027, del 15% - 30% de las ventas de vehículos privados serán eléctricos.",Meta 1.8,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,GEI,Energía,CDN,Metas de las CDN,"By 2030, 25% - 40% of private vehicle sales will be electric. 1. By 2027, 15% - 30% of private vehicle sales will be electric.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
8,Panama,"Al 2030, el 15 % - 35 % de los autobuses de las flotas de concesiones autorizadas serán eléctricos. 1. Al 2027, del 14% - 25% de los autobuses de las flotas de concesiones autorizadas serán eléctricos.",Meta 1.9,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, 15% - 35% of the buses in authorized concession fleets will be electric. 1. By 2027, 14% - 25% of the buses in authorized concession fleets will be electric.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
9,Panama,"Al 2030, el 25 % - 50 % de las flotas públicas estarán compuestas de vehículos eléctricos. 1. Al 2027, del 21% - 35% de las flotas públicas estarán compuestas de vehículos eléctricos.",Meta 1.10,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, 25% - 50% of public fleets will be composed of electric vehicles. 1. By 2027, 21% - 35% of public fleets will be composed of electric vehicles.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
10,Panama,"Al 2030, al menos 1700 MW de la capacidad instalada del país provendrá de generación distribuida a través de energías renovables. 1. Al 2027, se alcanzará una capacidad instalada de 950 MW de la capacidad instalada del país provendrá de generación distribuida a través de energías renovables.",Meta 1.11,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, at least 1700 Megawatt of the country's installed capacity will come from distributed generation through renewable energies. 1. By 2027, an installed capacity of 950 Megawatt of the country's installed capacity will come from distributed generation through renewable energies.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
11,Panama,"Al 2030, se alcanzará una reducción del consumo final de electricidad en un 15 % con respecto al escenario de Referencia o BAU del PEN 2015-2050. 1. Al 2027, se alcanzará una reducción del consumo final de electricidad en un 11% con respecto al escenario de Referencia o BAU del PEN 2015 - 2050.",Meta 1.12,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, a 15% reduction in final electricity consumption will be achieved compared to the Reference or Business as Usual scenario of the National Strategic Plan with a State Vision 2015-2050. By 2027, an 11% reduction in final electricity consumption will be achieved compared to the Reference or Business as Usual scenario of the National Strategic Plan with a State Vision 2015-2050.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
12,Panama,"Al 2030, se alcanzará una reducción del consumo final de combustibles en un 3 % con respecto al 2015. 1. Al 2027, se alcanzará una reducción del consumo final de combustibles en un 2% con respecto al 2015.",Meta 1.13,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, a 3% reduction in final fuel consumption compared to 2015 will be achieved. 1. By 2027, a 2% reduction in final fuel consumption compared to 2015 will be achieved.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
13,Panama,"Al 2030, se incorporará al menos una capacidad de almacenamiento en energía en el sistema eléctrico interconectado nacional del 5% de la demanda total prevista. 1. Al 2027, se incorporará al menos una capacidad de almacenamiento en energía en el Sistema Eléctrico Interconectado Nacional del 3.5% de la demanda total prevista.",Meta 1.14,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, at least one energy storage capacity will be incorporated into the national interconnected electrical system, representing 5% of the total projected demand. By 2027, at least one energy storage capacity will be incorporated into the National Interconnected Electrical System, representing 3.5% of the total projected demand.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
14,Panama,"Al 2030, se alcanzará una participación activa de la demanda, superior al 30% del consumo de energía total. 1. Al 2027, se alcanzará una participación activa de la demanda, superior al 20% del consumo de energía total.",Meta 1.15,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, there will be an active demand participation of over 30% of total energy consumption. 1. By 2027, there will be an active demand participation of over 20% of total energy consumption.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
15,Panama,"Al 2030, se fomentará que el aporte de generación de renovables no convencionales, provenientes de centrales de generación conectadas al SIN y de generación distribuida (incluyendo prosumidores), sea superior al 20% del consumo de energía. 1. Al 2027, se fomentará que el aporte de generación de renovables no convencionales, provenientes de centrales de generación conectadas al SIN y de generación distribuida (incluyendo prosumidores), sea superior al 15% del consumo de energía.",Meta 1.16,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, the contribution of unconventional renewable generation, from power plants connected to the National Interconnected System (SIN) and distributed generation (including prosumers), will be encouraged to exceed 20% of energy consumption. 1. By 2027, the contribution of unconventional renewable generation, from power plants connected to the SIN and distributed generation (including prosumers), will be encouraged to exceed 15% of energy consumption.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
16,Panama,"Al 2030, se producirá 500,000.00 toneladas de H2V y/o derivados localmente.",Meta 1.17,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Energía,CDN,Metas de las CDN,"By 2030, 500,000.00 tons of Green hygrogen and/or derivatives will be produced locally.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
17,Panama,"Panamá se compromete a la restauración forestal de 50,000 hectáreas a nivel nacional, que contribuirán a la absorción de carbono de aproximadamente 2.6 millones de toneladas de CO2eq al año 2050.",Meta 2.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"the country is committed to forest restoration of 50,000 hectares at the national level, which will contribute to the carbon absorption of approximately 2.6 million tons of CO2eq by the year 2050.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
18,Panama,"A 2025, Panamá se compromete a desarrollar e iniciar la implementación de la Estrategia Nacional REDD+.",Meta 2.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2025, the country commits to developing and starting the implementation of the National Reducing Emissions from Deforestation and Forest Degradation+ Strategy.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
19,Panama,"Al 2028, Panamá contará con un Plan de Adaptación del sector Bosques (UTCUTS) con co-beneficio de mitigación.",Meta 2.3,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2028, the country will have a Forest Sector Adaptation Plan (Land Use, Land Use Change and Forestry) with Carbon monoxide-benefits for mitigation.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
20,Panama,"Al 2025, se habrá implementado el Sistema de Monitoreo de Restauración Forestal (SMR) a nivel nacional.",Meta 2.4,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2025, the Forest Restoration Monitoring System (FRMS) will have been implemented at the national level.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
21,Panama,"Al 2025, se habrá creado el Plan Maestro Forestal, y al 2030, se habrá implementado en regiones vulnerables al cambio climático.",Meta 2.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2025, the Forest Master Plan will have been created, and by 2030, it will have been implemented in regions vulnerable to climate change.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
22,Panama,"Al 2026, se habrán establecido en el Sistema de Trazabilidad y Control Forestal (STCF) las Plantaciones Forestales a nivel nacional.",Meta 2.6,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2026, Forest Plantations will have been established at the national level in the Forest Traceability and Control System (FTCS).",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
23,Panama,"Al 2026, se contará con la Estrategia de financiamiento para conservar los servicios ecosistémicos de los bosques; y al 2028, se habrá iniciado su implementación.",Meta 2.7,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Bosques,CDN,Metas de las CDN,"By 2026, a financing strategy will be in place to conserve the ecosystem services of forests; and by 2028, its implementation will have begun.",17,Capacity building and development,"This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (ABS) under the Nagoya Protocol, R&D and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",Additional,"Capacity building and development This includes technology transfer, education and learning, south-south exchange, knowledge sharing (including traditional knowledge), scientific cooperation and information networks, developing communities of practice and task forces, access and benefit sharing (Access and Benefit Sharing) under the Access and Benefit Sharing, Research and Development and investment in green technologies, institutional strengthening and establishment of emergency response capabilities, and the development of transparent monitoring and reporting systems, and mainstreaming concepts and values related to biodiversity and climate so that people are aware of their importance, and capacitated to deal with their deterioration.",0
