index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ","1 - Ensure management and use of wild species sustainably and legally to benefit people - this relates to the overarching topic of species conservation and ecosystems, as it emphasizes sustainable management of wild species, which is essential for halting human-induced extinction and maintaining genetic diversity."
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - sharing of genetic resources and their digital sequence information to ensure genetic diversity
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ","1 - Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action relates to the overarching topic of species conservation and ecosystems, as it emphasizes the importance of knowledge and information in making decisions that impact biodiversity and ecosystem health."
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",1 - Species conservation and ecosystems
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,13,Species conservation and ecosystems ,"Species conservation and ecosystems  This includes halting human-induced extinction of species, sharing of genetic resources and their digital sequence information to ensure genetic diversity, and reducing human-wildlife conflict. This also includes ecosystem services and ecosystem-based adaptation. Other related keywords include biosphere, aquatic ecology, deserts, forests, grasslands, shrublands, tropical rainforests, oceans, coral reefs, lakes, marine coastal ecosystems, rivers, savanna, terrestrial, biomes, woodlands, sub-tropical, and wetlands. ",0
