index,Country,Target Text,Target Name,index,Country,Target Text,Target Name,generated_sample
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,NAN4
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,NAN4
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,80,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,NAN4
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,NAN4
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,NAN4
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,81,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,NAN4
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,NAN4
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,NAN4
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,82,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,NAN4
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,NAN4
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,NAN4
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,83,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,NAN4
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,NAN4
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,84,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,Alignment opportunities
